Record,Name,Trial,StimType,CellType,Spike,Spike_rate
61,62B,377,SSS,SU_RS,33,59.14472727
61,62B,377,SSS,SU_RS,2,140.08
61,62B,377,SSS,SU_RS,24,76.15066667
61,62B,377,SSS,SU_RS,108,17.5442963
61,62B,377,SSS,SU_RS,20,87.2336
61,62B,377,SSS,SU_RS,32,59.363
61,62B,377,SSS,SU_RS,11,155.9330909
61,62B,377,SSS,SU_RS,29,67.38317241
61,62B,377,SSS,SU_RS,24,72.164
61,62B,378,FMS,SU_RS,44,44.41236364
61,62B,378,FMS,SU_RS,8,199.584
61,62B,378,FMS,SU_RS,44,44.34181818
61,62B,378,FMS,SU_RS,95,20.91688421
61,62B,378,FMS,SU_RS,21,93.28914286
61,62B,378,FMS,SU_RS,45,41.8624
61,62B,378,FMS,SU_RS,23,78.95513043
61,62B,378,FMS,SU_RS,35,53.71245714
61,62B,378,FMS,SU_RS,23,75.7426087
61,62B,379,SSS,SU_RS,41,47.01502439
61,62B,379,SSS,SU_RS,2,348.224
61,62B,379,SSS,SU_RS,36,53.25155556
61,62B,379,SSS,SU_RS,101,19.71168317
61,62B,379,SSS,SU_RS,22,85.264
61,62B,379,SSS,SU_RS,28,59.43771429
61,62B,379,SSS,SU_RS,15,116.608
61,62B,379,SSS,SU_RS,35,54.23908571
61,62B,379,SSS,SU_RS,22,90.44363636
62,62B,1,SSS,SU_RS,28,60.34514286
62,62B,1,SSS,SU_RS,36,52.46755556
62,62B,1,SSS,SU_RS,69,27.05947826
62,62B,1,SSS,SU_RS,10,150.1952
62,62B,1,SSS,SU_RS,39,39.75220513
62,62B,1,SSS,SU_FS,9,134.848
62,62B,2,FFF,SU_RS,14,125.3394286
62,62B,2,FFF,SU_RS,15,104.5589333
62,62B,2,FFF,SU_RS,55,35.5072
62,62B,2,FFF,SU_RS,11,166.1556364
62,62B,2,FFF,SU_RS,19,91.78947368
62,62B,2,FFF,SU_FS,5,212.6656
62,62B,3,SSS,SU_RS,21,91.61752381
62,62B,3,SSS,SU_RS,10,101.7152
62,62B,3,SSS,SU_RS,68,28.95435294
62,62B,3,SSS,SU_RS,12,157.2933333
62,62B,3,SSS,SU_RS,32,59.159
62,62B,3,SSS,SU_FS,6,208.688
62,62B,4,SMF,SU_RS,24,75.544
62,62B,4,SMF,SU_RS,18,106.2204444
62,62B,4,SMF,SU_RS,64,30.902
62,62B,4,SMF,SU_RS,14,130.2605714
62,62B,4,SMF,SU_RS,26,70.92553846
62,62B,4,SMF,SU_FS,6,124.6933333
62,62B,5,FMS,SU_RS,16,116.818
62,62B,5,FMS,SU_RS,14,131.4011429
62,62B,5,FMS,SU_RS,68,28.01741176
62,62B,5,FMS,SU_RS,7,209.2525714
62,62B,5,FMS,SU_RS,19,84.32168421
62,62B,5,FMS,SU_FS,4,346.536
62,62B,6,FMS,SU_RS,12,115.3973333
62,62B,6,FMS,SU_RS,11,101.7658182
62,62B,6,FMS,SU_RS,72,26.41111111
62,62B,6,FMS,SU_RS,13,134.7569231
62,62B,6,FMS,SU_RS,20,84.3024
62,62B,6,FMS,SU_FS,5,155.0528
62,62B,7,FMS,SU_RS,23,81.216
62,62B,7,FMS,SU_RS,13,140.3741538
62,62B,7,FMS,SU_RS,60,31.7312
62,62B,7,FMS,SU_RS,12,129.168
62,62B,7,FMS,SU_RS,44,43.53527273
62,62B,7,FMS,SU_FS,12,75.88266667
62,62B,8,FMS,SU_RS,20,91.7904
62,62B,8,FMS,SU_RS,16,81.096
62,62B,8,FMS,SU_RS,72,27.596
62,62B,8,FMS,SU_RS,13,132.6203077
62,62B,8,FMS,SU_RS,27,63.06607407
62,62B,8,FMS,SU_FS,11,132.736
62,62B,9,FFF,SU_RS,19,95.48294737
62,62B,9,FFF,SU_RS,12,147.2053333
62,62B,9,FFF,SU_RS,63,29.6167619
62,62B,9,FFF,SU_RS,10,155.696
62,62B,9,FFF,SU_RS,40,45.656
62,62B,9,FFF,SU_FS,13,88.89846154
62,62B,10,FMS,SU_RS,16,114.97
62,62B,10,FMS,SU_RS,9,175.5982222
62,62B,10,FMS,SU_RS,70,27.64342857
62,62B,10,FMS,SU_RS,13,151.4215385
62,62B,10,FMS,SU_RS,22,55.35709091
62,62B,10,FMS,SU_FS,9,169.0631111
62,62B,11,FMS,SU_RS,25,74.09024
62,62B,11,FMS,SU_RS,17,96.21082353
62,62B,11,FMS,SU_RS,63,31.58857143
62,62B,11,FMS,SU_RS,12,146.2026667
62,62B,11,FMS,SU_RS,39,48.65805128
62,62B,11,FMS,SU_FS,13,120.9870769
62,62B,12,FFF,SU_RS,21,93.31352381
62,62B,12,FFF,SU_RS,13,150.9981538
62,62B,12,FFF,SU_RS,51,38.90070588
62,62B,12,FFF,SU_RS,15,127.0272
62,62B,12,FFF,SU_RS,33,59.32509091
62,62B,12,FFF,SU_FS,4,399.776
62,62B,13,FMS,SU_RS,27,66.77807407
62,62B,13,FMS,SU_RS,13,106.9932308
62,62B,13,FMS,SU_RS,59,33.62549153
62,62B,13,FMS,SU_RS,18,102.8391111
62,62B,13,FMS,SU_RS,23,74.25252174
62,62B,13,FMS,SU_FS,3,104.5226667
62,62B,14,FFF,SU_RS,20,95.0128
62,62B,14,FFF,SU_RS,15,124.2517333
62,62B,14,FFF,SU_RS,56,35.28685714
62,62B,14,FFF,SU_RS,12,158.1786667
62,62B,14,FFF,SU_RS,25,72.09216
62,62B,14,FFF,SU_FS,2,131.6
62,62B,15,FFF,SU_RS,19,100.6029474
62,62B,15,FFF,SU_RS,13,145.2824615
62,62B,15,FFF,SU_RS,56,35.19142857
62,62B,15,FFF,SU_RS,16,124.242
62,62B,15,FFF,SU_RS,47,42.08817021
62,62B,15,FFF,SU_FS,8,191.008
62,62B,16,SSS,SU_RS,18,105.9893333
62,62B,16,SSS,SU_RS,16,107.626
62,62B,16,SSS,SU_RS,53,36.83501887
62,62B,16,SSS,SU_RS,14,131.1542857
62,62B,16,SSS,SU_RS,23,77.38434783
62,62B,16,SSS,SU_FS,5,231.0528
62,62B,17,SMF,SU_RS,22,87.50254545
62,62B,17,SMF,SU_RS,10,172.2976
62,62B,17,SMF,SU_RS,67,28.0678209
62,62B,17,SMF,SU_RS,14,128.1577143
62,62B,17,SMF,SU_RS,34,54.46211765
62,62B,17,SMF,SU_FS,6,273.4773333
62,62B,18,FMS,SU_RS,20,92.7312
62,62B,18,FMS,SU_RS,12,137.7653333
62,62B,18,FMS,SU_RS,70,27.50125714
62,62B,18,FMS,SU_RS,16,117.256
62,62B,18,FMS,SU_RS,38,48.78315789
62,62B,18,FMS,SU_FS,13,76.72615385
62,62B,19,FFF,SU_RS,14,131.9862857
62,62B,19,FFF,SU_RS,7,230.08
62,62B,19,FFF,SU_RS,69,28.77542029
62,62B,19,FFF,SU_RS,14,135.2708571
62,62B,19,FFF,SU_RS,33,58.77527273
62,62B,19,FFF,SU_FS,4,63.832
62,62B,20,SMF,SU_RS,29,63.55089655
62,62B,20,SMF,SU_RS,20,83.4912
62,62B,20,SMF,SU_RS,57,34.30905263
62,62B,20,SMF,SU_RS,11,144.7621818
62,62B,20,SMF,SU_RS,33,57.87442424
62,62B,20,SMF,SU_FS,4,346.208
62,62B,21,FMS,SU_RS,30,62.30826667
62,62B,21,FMS,SU_RS,16,88.93
62,62B,21,FMS,SU_RS,81,23.25925926
62,62B,21,FMS,SU_RS,11,169.7949091
62,62B,21,FMS,SU_RS,44,39.47272727
62,62B,21,FMS,SU_FS,8,159.936
62,62B,22,SMF,SU_RS,24,80.156
62,62B,22,SMF,SU_RS,17,53.36282353
62,62B,22,SMF,SU_RS,60,32.68373333
62,62B,22,SMF,SU_RS,17,110.7821176
62,62B,22,SMF,SU_RS,27,66.38459259
62,62B,22,SMF,SU_FS,2,42.88
62,62B,23,SSS,SU_RS,25,70.432
62,62B,23,SSS,SU_RS,14,103.4537143
62,62B,23,SSS,SU_RS,64,30.381
62,62B,23,SSS,SU_RS,10,166.3072
62,62B,23,SSS,SU_RS,37,49.61210811
62,62B,23,SSS,SU_FS,10,99.8752
62,62B,24,SMF,SU_RS,16,109.392
62,62B,24,SMF,SU_RS,15,107.7482667
62,62B,24,SMF,SU_RS,60,31.064
62,62B,24,SMF,SU_RS,13,142.8775385
62,62B,24,SMF,SU_RS,30,62.74773333
62,62B,24,SMF,SU_FS,9,171.1751111
62,62B,25,SSS,SU_RS,27,64.77866667
62,62B,25,SSS,SU_RS,16,121.676
62,62B,25,SSS,SU_RS,58,34.45737931
62,62B,25,SSS,SU_RS,10,133.2544
62,62B,25,SSS,SU_RS,33,53.77648485
62,62B,25,SSS,SU_FS,7,196.3062857
62,62B,26,SMF,SU_RS,19,94.37136842
62,62B,26,SMF,SU_RS,16,116.828
62,62B,26,SMF,SU_RS,60,33.16426667
62,62B,26,SMF,SU_RS,7,240.5851429
62,62B,26,SMF,SU_RS,16,107.3
62,62B,26,SMF,SU_FS,5,174.7136
62,62B,27,SSS,SU_RS,28,68.91885714
62,62B,27,SSS,SU_RS,19,96.256
62,62B,27,SSS,SU_RS,60,33.0208
62,62B,27,SSS,SU_RS,11,152.0232727
62,62B,27,SSS,SU_RS,33,56.9910303
62,62B,27,SSS,SU_FS,2,305.04
62,62B,28,FFF,SU_RS,24,57.10133333
62,62B,28,FFF,SU_RS,18,63.17688889
62,62B,28,FFF,SU_RS,57,33.95761404
62,62B,28,FFF,SU_RS,18,99.73866667
62,62B,28,FFF,SU_RS,44,42.57381818
62,62B,28,FFF,SU_FS,8,118.664
62,62B,29,FMS,SU_RS,32,59.902
62,62B,29,FMS,SU_RS,17,100.3049412
62,62B,29,FMS,SU_RS,57,32.85389474
62,62B,29,FMS,SU_RS,6,306.3466667
62,62B,29,FMS,SU_RS,30,64.5312
62,62B,29,FMS,SU_FS,10,96.5152
62,62B,30,SMF,SU_RS,27,66.40592593
62,62B,30,SMF,SU_RS,13,136.6572308
62,62B,30,SMF,SU_RS,64,30.544
62,62B,30,SMF,SU_RS,9,188.5048889
62,62B,30,SMF,SU_RS,43,44.00818605
62,62B,30,SMF,SU_FS,5,101.376
62,62B,31,FMS,SU_RS,23,81.76834783
62,62B,31,FMS,SU_RS,16,117.144
62,62B,31,FMS,SU_RS,62,31.87045161
62,62B,31,FMS,SU_RS,13,143.3427692
62,62B,31,FMS,SU_RS,42,46.76419048
62,62B,31,FMS,SU_FS,9,202.5493333
62,62B,32,SMF,SU_RS,30,65.69386667
62,62B,32,SMF,SU_RS,9,209.0951111
62,62B,32,SMF,SU_RS,53,36.94973585
62,62B,32,SMF,SU_RS,13,144.9107692
62,62B,32,SMF,SU_RS,40,49.528
62,62B,32,SMF,SU_FS,8,134.196
62,62B,33,SSS,SU_RS,25,76.75264
62,62B,33,SSS,SU_RS,13,140.9058462
62,62B,33,SSS,SU_RS,60,32.46026667
62,62B,33,SSS,SU_RS,14,124.4731429
62,62B,33,SSS,SU_RS,47,41.58774468
62,62B,33,SSS,SU_FS,2,211.392
62,62B,34,FMS,SU_RS,39,48.18625641
62,62B,34,FMS,SU_RS,20,91.1392
62,62B,34,FMS,SU_RS,65,30.01846154
62,62B,34,FMS,SU_RS,10,186.5344
62,62B,34,FMS,SU_RS,24,77.64133333
62,62B,34,FMS,SU_FS,11,137.024
62,62B,35,SMF,SU_RS,27,69.32859259
62,62B,35,SMF,SU_RS,18,100.0213333
62,62B,35,SMF,SU_RS,60,32.5632
62,62B,35,SMF,SU_RS,17,108.4423529
62,62B,35,SMF,SU_RS,42,45.47733333
62,62B,35,SMF,SU_FS,3,116.2453333
62,62B,36,FMS,SU_RS,29,66.9142069
62,62B,36,FMS,SU_RS,18,100.4906667
62,62B,36,FMS,SU_RS,53,37.17735849
62,62B,36,FMS,SU_RS,12,138.0586667
62,62B,36,FMS,SU_RS,29,67.56744828
62,62B,36,FMS,SU_FS,3,569.6533333
62,62B,37,SSS,SU_RS,32,59.878
62,62B,37,SSS,SU_RS,10,151.44
62,62B,37,SSS,SU_RS,72,26.86933333
62,62B,37,SSS,SU_RS,8,139.148
62,62B,37,SSS,SU_RS,59,32.03362712
62,62B,37,SSS,SU_FS,5,275.0784
62,62B,38,FFF,SU_RS,25,76.58752
62,62B,38,FFF,SU_RS,12,99.13333333
62,62B,38,FFF,SU_RS,62,31.84619355
62,62B,38,FFF,SU_RS,13,144.0910769
62,62B,38,FFF,SU_RS,33,58.21187879
62,62B,38,FFF,SU_FS,5,164.224
62,62B,39,SMF,SU_RS,30,63.15626667
62,62B,39,SMF,SU_RS,15,118.2165333
62,62B,39,SMF,SU_RS,60,31.23253333
62,62B,39,SMF,SU_RS,9,221.1484444
62,62B,39,SMF,SU_RS,39,48.26092308
62,62B,39,SMF,SU_FS,7,205.8057143
62,62B,40,SSS,SU_RS,19,102.2231579
62,62B,40,SSS,SU_RS,16,115.458
62,62B,40,SSS,SU_RS,55,35.19650909
62,62B,40,SSS,SU_RS,11,159.8225455
62,62B,40,SSS,SU_RS,42,44.85409524
62,62B,40,SSS,SU_FS,5,327.712
62,62B,41,SMF,SU_RS,22,85.54327273
62,62B,41,SMF,SU_RS,18,106.032
62,62B,41,SMF,SU_RS,55,35.39781818
62,62B,41,SMF,SU_RS,11,163.6334545
62,62B,41,SMF,SU_RS,34,56.82164706
62,62B,41,SMF,SU_FS,5,207.9104
62,62B,42,FFF,SU_RS,25,75.31776
62,62B,42,FFF,SU_RS,13,129.1126154
62,62B,42,FFF,SU_RS,54,36.26311111
62,62B,42,FFF,SU_RS,8,218.928
62,62B,42,FFF,SU_RS,40,47.7064
62,62B,42,FFF,SU_FS,6,194.608
62,62B,43,FFF,SU_RS,22,79.01381818
62,62B,43,FFF,SU_RS,9,164.7822222
62,62B,43,FFF,SU_RS,43,45.03516279
62,62B,43,FFF,SU_RS,9,195.8506667
62,62B,43,FFF,SU_RS,29,67.89517241
62,62B,43,FFF,SU_FS,7,177.2068571
62,62B,44,SMF,SU_RS,22,80.10472727
62,62B,44,SMF,SU_RS,14,111.3668571
62,62B,44,SMF,SU_RS,54,35.82459259
62,62B,44,SMF,SU_RS,13,100.4996923
62,62B,44,SMF,SU_RS,31,56.87845161
62,62B,44,SMF,SU_FS,3,168.544
62,62B,45,FFF,SU_RS,25,76.83712
62,62B,45,FFF,SU_RS,17,89.86352941
62,62B,45,FFF,SU_RS,68,28.59152941
62,62B,45,FFF,SU_RS,17,109.0898824
62,62B,45,FFF,SU_RS,40,49.3648
62,62B,45,FFF,SU_FS,14,92.736
62,62B,46,FFF,SU_RS,19,78.86989474
62,62B,46,FFF,SU_RS,23,84.11965217
62,62B,46,FFF,SU_RS,46,41.42747826
62,62B,46,FFF,SU_RS,12,137.9413333
62,62B,46,FFF,SU_RS,28,60.57714286
62,62B,46,FFF,SU_FS,2,25.008
62,62B,47,SSS,SU_RS,29,65.17296552
62,62B,47,SSS,SU_RS,11,163.0196364
62,62B,47,SSS,SU_RS,65,30.5088
62,62B,47,SSS,SU_RS,15,127.0165333
62,62B,47,SSS,SU_RS,53,37.31803774
62,62B,47,SSS,SU_FS,6,175.424
62,62B,48,SMF,SU_RS,26,73.392
62,62B,48,SMF,SU_RS,22,84.80727273
62,62B,48,SMF,SU_RS,60,33.20586667
62,62B,48,SMF,SU_RS,11,153.2741818
62,62B,48,SMF,SU_RS,39,50.32205128
62,62B,48,SMF,SU_FS,4,325.128
62,62B,49,FMS,SU_RS,21,86.34361905
62,62B,49,FMS,SU_RS,18,103.024
62,62B,49,FMS,SU_RS,58,34.15117241
62,62B,49,FMS,SU_RS,15,104.7808
62,62B,49,FMS,SU_RS,47,40.74893617
62,62B,49,FMS,SU_FS,3,300.5546667
62,62B,50,FFF,SU_RS,21,87.5992381
62,62B,50,FFF,SU_RS,17,115.0983529
62,62B,50,FFF,SU_RS,62,31.23767742
62,62B,50,FFF,SU_RS,8,209.536
62,62B,50,FFF,SU_RS,29,65.13544828
62,62B,50,FFF,SU_FS,6,180.32
62,62B,51,FMS,SU_RS,26,74.23630769
62,62B,51,FMS,SU_RS,11,150.592
62,62B,51,FMS,SU_RS,66,30.20315152
62,62B,51,FMS,SU_RS,13,139.5569231
62,62B,51,FMS,SU_RS,36,54.20622222
62,62B,51,FMS,SU_FS,9,104.1315556
62,62B,52,SSS,SU_RS,26,65.87569231
62,62B,52,SSS,SU_RS,12,147.48
62,62B,52,SSS,SU_RS,74,26.70702703
62,62B,52,SSS,SU_RS,6,162.3626667
62,62B,52,SSS,SU_RS,49,38.32946939
62,62B,52,SSS,SU_FS,5,254.2464
62,62B,53,SMF,SU_RS,32,59.268
62,62B,53,SMF,SU_RS,16,89.782
62,62B,53,SMF,SU_RS,63,30.93942857
62,62B,53,SMF,SU_RS,16,123.206
62,62B,53,SMF,SU_RS,30,61.94986667
62,62B,53,SMF,SU_FS,10,156.1632
62,62B,54,FMS,SU_RS,26,74.768
62,62B,54,FMS,SU_RS,13,133.3538462
62,62B,54,FMS,SU_RS,54,36.71525926
62,62B,54,FMS,SU_RS,6,139.5093333
62,62B,54,FMS,SU_RS,33,57.75612121
62,62B,54,FMS,SU_FS,4,289.76
62,62B,55,SSS,SU_RS,24,76.108
62,62B,55,SSS,SU_RS,17,92.24094118
62,62B,55,SSS,SU_RS,66,28.84460606
62,62B,55,SSS,SU_RS,17,110.8009412
62,62B,55,SSS,SU_RS,43,44.704
62,62B,55,SSS,SU_FS,9,148.512
62,62B,56,FFF,SU_RS,19,98.90021053
62,62B,56,FFF,SU_RS,11,130.944
62,62B,56,FFF,SU_RS,60,33.3088
62,62B,56,FFF,SU_RS,6,298.5226667
62,62B,56,FFF,SU_RS,29,67.47696552
62,62B,56,FFF,SU_FS,3,96.40533333
62,62B,57,FFF,SU_RS,21,82.44419048
62,62B,57,FFF,SU_RS,13,112.7163077
62,62B,57,FFF,SU_RS,73,26.6770411
62,62B,57,FFF,SU_RS,12,145.8186667
62,62B,57,FFF,SU_RS,44,42.26690909
62,62B,57,FFF,SU_FS,2,299.68
62,62B,58,SSS,SU_RS,17,91.62164706
62,62B,58,SSS,SU_RS,8,192.392
62,62B,58,SSS,SU_RS,70,27.8816
62,62B,58,SSS,SU_RS,15,118.4725333
62,62B,58,SSS,SU_RS,41,42.17209756
62,62B,58,SSS,SU_FS,6,192.8586667
62,62B,59,SMF,SU_RS,25,66.70336
62,62B,59,SMF,SU_RS,15,89.0688
62,62B,59,SMF,SU_RS,60,31.86613333
62,62B,59,SMF,SU_RS,9,177.6675556
62,62B,59,SMF,SU_RS,31,55.79767742
62,62B,59,SMF,SU_FS,3,137.952
62,62B,60,SMF,SU_RS,26,72.45292308
62,62B,60,SMF,SU_RS,18,87.25333333
62,62B,60,SMF,SU_RS,68,28.73176471
62,62B,60,SMF,SU_RS,8,243.852
62,62B,60,SMF,SU_RS,50,39.1232
62,62B,60,SMF,SU_FS,13,78.19569231
62,62B,61,SMF,SU_RS,24,81.34533333
62,62B,61,SMF,SU_RS,22,73.34836364
62,62B,61,SMF,SU_RS,70,27.87108571
62,62B,61,SMF,SU_RS,14,127.6228571
62,62B,61,SMF,SU_RS,52,35.35138462
62,62B,61,SMF,SU_FS,12,106.864
62,62B,62,FMS,SU_RS,25,76.59648
62,62B,62,FMS,SU_RS,20,88.4688
62,62B,62,FMS,SU_RS,64,29.863
62,62B,62,FMS,SU_RS,9,207.9288889
62,62B,62,FMS,SU_RS,33,50.81212121
62,62B,62,FMS,SU_FS,7,205.4217143
62,62B,63,SSS,SU_RS,24,76.136
62,62B,63,SSS,SU_RS,15,103.7056
62,62B,63,SSS,SU_RS,64,30.481
62,62B,63,SSS,SU_RS,13,127.8449231
62,62B,63,SSS,SU_RS,34,57.79858824
62,62B,63,SSS,SU_FS,3,111.4773333
62,62B,64,SMF,SU_RS,29,55.38096552
62,62B,64,SMF,SU_RS,13,108.448
62,62B,64,SMF,SU_RS,76,25.61178947
62,62B,64,SMF,SU_RS,7,219.1085714
62,62B,64,SMF,SU_RS,41,46.15102439
62,62B,64,SMF,SU_FS,5,192.3712
62,62B,65,FMS,SU_RS,22,89.37890909
62,62B,65,FMS,SU_RS,12,156.792
62,62B,65,FMS,SU_RS,66,29.14181818
62,62B,65,FMS,SU_RS,5,276.6016
62,62B,65,FMS,SU_RS,36,51.24444444
62,62B,65,FMS,SU_FS,5,220.9088
62,62B,66,SSS,SU_RS,35,54.70537143
62,62B,66,SSS,SU_RS,13,133.1790769
62,62B,66,SSS,SU_RS,67,28.51868657
62,62B,66,SSS,SU_RS,12,160.232
62,62B,66,SSS,SU_RS,51,36.50447059
62,62B,66,SSS,SU_FS,8,198.008
62,62B,67,SSS,SU_RS,27,72.91614815
62,62B,67,SSS,SU_RS,18,91.16977778
62,62B,67,SSS,SU_RS,66,29.32266667
62,62B,67,SSS,SU_RS,17,113.1256471
62,62B,67,SSS,SU_RS,41,42.25482927
62,62B,67,SSS,SU_FS,7,155.04
62,62B,68,SSS,SU_RS,35,56.69942857
62,62B,68,SSS,SU_RS,13,132.2929231
62,62B,68,SSS,SU_RS,65,29.41193846
62,62B,68,SSS,SU_RS,17,108.8564706
62,62B,68,SSS,SU_RS,39,47.77846154
62,62B,68,SSS,SU_FS,10,171.072
62,62B,69,SMF,SU_RS,31,59.90503226
62,62B,69,SMF,SU_RS,18,98.27733333
62,62B,69,SMF,SU_RS,67,29.53074627
62,62B,69,SMF,SU_RS,14,123.2342857
62,62B,69,SMF,SU_RS,46,40.63721739
62,62B,69,SMF,SU_FS,13,110.0135385
62,62B,70,FMS,SU_RS,22,89.11854545
62,62B,70,FMS,SU_RS,20,92.2656
62,62B,70,FMS,SU_RS,60,32.28053333
62,62B,70,FMS,SU_RS,10,185.5584
62,62B,70,FMS,SU_RS,31,60.88774194
62,62B,70,FMS,SU_FS,12,141.616
62,62B,71,FFF,SU_RS,17,100.3218824
62,62B,71,FFF,SU_RS,15,112.7424
62,62B,71,FFF,SU_RS,55,35.65614545
62,62B,71,FFF,SU_RS,13,144.2806154
62,62B,71,FFF,SU_RS,37,45.57664865
62,62B,71,FFF,SU_FS,5,281.2288
62,62B,72,SSS,SU_RS,32,60.843
62,62B,72,SSS,SU_RS,16,108.788
62,62B,72,SSS,SU_RS,68,28.32423529
62,62B,72,SSS,SU_RS,17,111.6705882
62,62B,72,SSS,SU_RS,27,70.05274074
62,62B,72,SSS,SU_FS,5,206.3168
62,62B,73,SSS,SU_RS,31,61.67432258
62,62B,73,SSS,SU_RS,11,168.3549091
62,62B,73,SSS,SU_RS,68,28.52847059
62,62B,73,SSS,SU_RS,10,175.3344
62,62B,73,SSS,SU_RS,54,35.00088889
62,62B,73,SSS,SU_FS,4,347.664
62,62B,74,FMS,SU_RS,23,81.07269565
62,62B,74,FMS,SU_RS,27,66.52207407
62,62B,74,FMS,SU_RS,60,32.16266667
62,62B,74,FMS,SU_RS,11,175.2698182
62,62B,74,FMS,SU_RS,31,59.84516129
62,62B,74,FMS,SU_FS,6,205.0346667
62,62B,75,SSS,SU_RS,27,68.82133333
62,62B,75,SSS,SU_RS,16,118.89
62,62B,75,SSS,SU_RS,58,33.47475862
62,62B,75,SSS,SU_RS,11,142.7432727
62,62B,75,SSS,SU_RS,42,46.53866667
62,62B,75,SSS,SU_FS,12,110.176
62,62B,76,FFF,SU_RS,36,54.34933333
62,62B,76,FFF,SU_RS,12,84.232
62,62B,76,FFF,SU_RS,62,30.688
62,62B,76,FFF,SU_RS,6,251.5413333
62,62B,76,FFF,SU_RS,38,50.22147368
62,62B,76,FFF,SU_FS,2,575.568
62,62B,77,SMF,SU_RS,28,70.80342857
62,62B,77,SMF,SU_RS,14,96.51657143
62,62B,77,SMF,SU_RS,52,37.72246154
62,62B,77,SMF,SU_RS,10,168.5664
62,62B,77,SMF,SU_RS,27,69.69481481
62,62B,77,SMF,SU_FS,2,123.744
62,62B,78,FFF,SU_RS,29,67.65572414
62,62B,78,FFF,SU_RS,19,92.66357895
62,62B,78,FFF,SU_RS,60,30.84266667
62,62B,78,FFF,SU_RS,9,190.528
62,62B,78,FFF,SU_RS,50,38.92032
62,62B,78,FFF,SU_FS,5,256.64
62,62B,79,FMS,SU_RS,25,77.98912
62,62B,79,FMS,SU_RS,19,99.68336842
62,62B,79,FMS,SU_RS,60,32.9952
62,62B,79,FMS,SU_RS,6,291.1466667
62,62B,79,FMS,SU_RS,31,63.92567742
62,62B,79,FMS,SU_FS,5,229.2032
62,62B,80,FMS,SU_RS,27,67.936
62,62B,80,FMS,SU_RS,16,117.132
62,62B,80,FMS,SU_RS,62,31.68980645
62,62B,80,FMS,SU_RS,12,122.9706667
62,62B,80,FMS,SU_RS,41,43.07121951
62,62B,80,FMS,SU_FS,8,123.968
62,62B,81,SSS,SU_RS,26,69.26030769
62,62B,81,SSS,SU_RS,15,98.07146667
62,62B,81,SSS,SU_RS,65,30.01353846
62,62B,81,SSS,SU_RS,15,92.6848
62,62B,81,SSS,SU_RS,32,58.307
62,62B,81,SSS,SU_FS,5,187.0272
62,62B,82,FMS,SU_RS,21,89.86666667
62,62B,82,FMS,SU_RS,25,75.12064
62,62B,82,FMS,SU_RS,59,32.58088136
62,62B,82,FMS,SU_RS,12,154.3493333
62,62B,82,FMS,SU_RS,26,72.97723077
62,62B,82,FMS,SU_FS,7,101.4445714
62,62B,83,FMS,SU_RS,32,52.675
62,62B,83,FMS,SU_RS,13,146.2203077
62,62B,83,FMS,SU_RS,66,29.86327273
62,62B,83,FMS,SU_RS,13,127.9015385
62,62B,83,FMS,SU_RS,43,40.78213953
62,62B,83,FMS,SU_FS,4,245.144
62,62B,84,FMS,SU_RS,19,89.99747368
62,62B,84,FMS,SU_RS,11,148.0378182
62,62B,84,FMS,SU_RS,60,32.4704
62,62B,84,FMS,SU_RS,10,142.224
62,62B,84,FMS,SU_RS,20,89.0816
62,62B,84,FMS,SU_FS,3,40.81066667
62,62B,85,SSS,SU_RS,29,63.43062069
62,62B,85,SSS,SU_RS,14,120.9211429
62,62B,85,SSS,SU_RS,54,35.0797037
62,62B,85,SSS,SU_RS,10,170.0256
62,62B,85,SSS,SU_RS,40,45.1752
62,62B,85,SSS,SU_FS,3,211.4986667
62,62B,86,SSS,SU_RS,27,63.83881481
62,62B,86,SSS,SU_RS,16,101.26
62,62B,86,SSS,SU_RS,62,31.34916129
62,62B,86,SSS,SU_RS,9,198.944
62,62B,86,SSS,SU_RS,42,43.3767619
62,62B,86,SSS,SU_FS,17,99.39388235
62,62B,87,FMS,SU_RS,22,84.72
62,62B,87,FMS,SU_RS,9,190.3253333
62,62B,87,FMS,SU_RS,62,30.27974194
62,62B,87,FMS,SU_RS,10,186.7104
62,62B,87,FMS,SU_RS,40,46.4128
62,62B,87,FMS,SU_FS,5,201.9584
62,62B,88,SMF,SU_RS,19,91.71536842
62,62B,88,SMF,SU_RS,10,191.4784
62,62B,88,SMF,SU_RS,63,31.21625397
62,62B,88,SMF,SU_RS,15,116.6016
62,62B,88,SMF,SU_RS,40,48.772
62,62B,88,SMF,SU_FS,5,222.8864
62,62B,89,FFF,SU_RS,32,54.106
62,62B,89,FFF,SU_RS,15,103.5946667
62,62B,89,FFF,SU_RS,62,31.71664516
62,62B,89,FFF,SU_RS,15,123.8208
62,62B,89,FFF,SU_RS,47,41.9826383
62,62B,89,FFF,SU_FS,12,96.656
62,62B,90,FMS,SU_RS,22,76.58472727
62,62B,90,FMS,SU_RS,14,141.568
62,62B,90,FMS,SU_RS,55,35.81323636
62,62B,90,FMS,SU_RS,11,175.3658182
62,62B,90,FMS,SU_RS,27,71.69540741
62,62B,90,FMS,SU_FS,10,177.824
62,62B,91,FMS,SU_RS,34,57.34305882
62,62B,91,FMS,SU_RS,16,112.87
62,62B,91,FMS,SU_RS,60,32.06773333
62,62B,91,FMS,SU_RS,16,103.794
